Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-10-05,S004,P0005,Furniture,North,237.0,152,59,142.06,47.68,20,Rainy,0,52.19,Spring
2023-09-10,S004,P0011,Toys,East,198.0,136,94,126.91,77.08,0,Cloudy,1,81.65,Summer
2022-07-01,S001,P0011,Electronics,East,215.0,97,153,112.18,71.63,15,Rainy,0,74.3,Autumn
2022-08-22,S005,P0010,Electronics,East,234.0,154,184,163.09,59.83,20,Cloudy,0,56.48,Spring
2022-12-16,S002,P0019,Toys,East,455.0,321,102,318.54,54.34,10,Rainy,0,51.48,Spring
2022-11-08,S002,P0006,Electronics,South,265.0,124,174,115.65,42.23,20,Rainy,1,44.9,Spring
2022-01-15,S003,P0008,Furniture,East,425.0,55,200,73.82,14.14,10,Cloudy,0,16.96,Spring
2023-01-04,S001,P0016,Toys,South,316.0,176,139,169.42,40.55,0,Cloudy,0,45.16,Summer
2022-12-11,S001,P0013,Furniture,West,466.0,342,76,341.31,69.55,10,,1,73.96,Winter
2023-11-25,S003,P0008,Clothing,North,479.0,60,142,71.39,42.99,15,Sunny,0,43.63,Spring
2022-06-28,S003,P0002,,East,477.0,66,149,72.43,28.4,20,Sunny,1,24.45,Spring
2022-10-02,S004,P0018,Electronics,South,119.0,85,111,103.78,38.59,10,Sunny,0,35.12,Summer
2022-06-24,S005,P0006,Toys,North,140.0,128,91,121.82,93.85,5,Cloudy,0,91.52,Spring
2023-08-20,S004,P0007,Clothing,South,172.0,147,194,150.39,39.45,10,Snowy,0,38.57,Winter
2023-02-04,S001,P0015,Toys,South,403.0,380,131,373.36,"35,62",10,Sunny,0,31.17,Summer
2023-09-24,S002,P0010,Clothing,West,432.0,237,37,252.83,15.52,15,Snowy,0,18.65,Spring
2022-11-04,S002,P0013,Electronics,North,328.0,116,123,131.07,84.63,5,Snowy,0,85.55,Spring
2023-12-05,S005,P0001,Toys,North,79.0,8,117,20.47,95.71,15,Cloudy,1,90.96,Autumn
2022-12-23,S002,P0007,Toys,West,468.0,462,89,477.82,20.62,15,Rainy,0,22.78,Winter
2022-11-01,S005,P0020,Toys,West,391.0,274,95,269.78,11.37,5,Rainy,1,6.43,Autumn
2023-07-22,S005,P0016,Furniture,North,302.0,115,144,125.72,,20,Cloudy,1,62.57,Autumn
2023-10-28,S003,P0014,Groceries,East,74.0,30,183,48.47,34.93,5,Snowy,1,31.47,Summer
2023-01-15,S003,P0004,Clothing,West,301.0,51,150,56.75,29.11,10,Sunny,0,33.83,Winter
2023-03-10,S005,P0017,Electronics,East,339.0,335,30,330.76,75.33,0,Cloudy,0,76.69,Winter
2023-12-07,S003,P0019,Groceries,South,468.0,152,152,169.58,92.4,10,Sunny,0,91.33,Summer
2023-07-19,S004,P0007,Groceries,East,73.0,70,30,75.53,24.4,0,Snowy,0,26.11,Spring
2023-02-11,S001,P0020,Groceries,North,373.0,175,74,192.3,40.3,20,Rainy,1,36.23,Summer
2022-04-08,S001,P0013,Groceries,West,360.0,269,189,272.19,"59,15",15,Rainy,0,61.88,Winter
2022-04-12,S002,P0019,Toys,North,63.0,25,188,15.35,64.7,5,Rainy,0,64.66,Autumn
2023-02-28,S005,P0013,Clothing,West,129.0,45,181,40.21,26.8,20,Cloudy,0,26.8,Autumn
2022-11-06,S003,P0001,Toys,North,154.0,46,142,60.16,74.91,15,Snowy,1,72.12,Spring
2022-05-01,S004,P0015,Furniture,East,65.0,21,97,25.62,,0,Rainy,1,7.09,Autumn
2023-10-11,S005,P0003,Furniture,East,413.0,321,53,314.65,94.58,0,Cloudy,1,91.9,Summer
2022-04-25,S002,P0001,Electronics,West,449.0,284,152,292.36,16.4,15,Cloudy,1,13.92,Winter
2022-10-12,S001,P0018,Toys,South,361.0,73,37,88.38,52.28,15,Cloudy,0,52.76,Spring
2023-07-18,S002,P0011,Clothing,South,463.0,321,114,320.84,53.43,20,Sunny,1,58.42,Spring
2022-01-10,S002,P0017,Furniture,South,373.0,21,85,29.29,91.69,20,Cloudy,0,89.07,Winter
2022-10-09,S003,P0019,Groceries,South,388.0,102,76,118.6,67.48,0,Snowy,0,70.33,Autumn
2023-11-05,S003,P0002,Toys,North,244.0,74,147,81.88,63.69,20,Sunny,1,66.4,Autumn
2023-02-09,S004,P0017,Furniture,South,460.0,118,198,126.43,50.83,0,Snowy,0,51.24,Summer
2022-08-24,S001,P0016,Toys,North,86.0,44,153,60.26,69.34,0,Rainy,0,69.98,Summer
2022-05-25,S002,P0001,Furniture,West,321.0,161,21,179.49,10.96,15,Snowy,0,9.5,Winter
2023-08-21,S002,P0002,Furniture,East,251.0,186,194,193.7,13.67,10,Rainy,0,16.77,Summer
2022-07-31,S005,P0007,Electronics,North,397.0,273,175,291.81,62.89,20,Cloudy,0,61.32,Autumn
2022-05-18,S003,P0005,Groceries,South,,116,128,114.65,37.39,15,Sunny,1,38.93,Spring
2023-05-15,S003,P0019,Toys,East,438.0,234,67,230.2,65.32,10,Snowy,1,60.85,Spring
2022-03-06,S005,P0002,Toys,East,61.0,37,67,55.71,64.09,15,Rainy,1,61.28,Summer
2022-10-24,S002,P0017,Electronics,North,,178,153,182.93,43.12,5,Rainy,1,43.86,Spring
2023-06-21,S002,P0012,Furniture,West,278.0,25,41,29.38,39.39,15,,0,41.56,Autumn
2022-12-25,S005,P0010,,East,498.0,221,144,224.68,44.8,15,Snowy,1,41.64,Summer
2022-02-21,S003,P0007,Electronics,South,178.0,12,180,11.83,18.51,0,Snowy,0,14.45,Autumn
2022-04-23,S003,P0009,Clothing,North,325.0,125,144,143.23,63.95,0,Sunny,1,63.57,Winter
2022-02-28,S005,P0018,Electronics,West,200.0,37,122,46.36,34.74,15,Sunny,0,38.02,Summer
2022-06-06,S001,P0004,Toys,West,347.0,124,144,131.46,84.57,10,Sunny,0,82.19,Summer
2023-10-31,S002,P0018,Electronics,North,150.0,27,151,17.55,27.76,15,Snowy,0,27.41,Summer
2022-05-11,S005,P0019,Electronics,East,314.0,173,54,171.65,60.01,5,Cloudy,0,58.19,Winter
2023-04-14,S001,P0012,Furniture,East,114.0,104,114,105.82,90.41,10,Sunny,0,93.48,Autumn
2022-11-30,S001,P0005,Toys,North,76.0,32,82,23.01,12.95,0,Snowy,1,16.76,Summer
2022-12-04,S001,P0012,Groceries,South,244.0,72,150,63.84,57.32,0,Sunny,0,60.29,Winter
2023-08-17,S001,P0005,Toys,West,50.0,27,58,25.22,91.11,0,Rainy,1,94.15,Winter
2023-07-12,S005,P0005,Toys,West,246.0,54,159,54.82,95.7,15,Sunny,0,94.93,Summer
2023-05-07,S003,P0010,Furniture,East,150.0,108,58,104.04,70.12,20,Sunny,0,65.87,Autumn
2023-03-10,S004,P0006,Electronics,West,-46.0,246,122,258.53,55.54,20,Snowy,1,55.25,Summer
2022-04-04,S005,P0017,Clothing,East,252.0,144,147,150.48,62.4,20,Rainy,0,63.74,Spring
2023-04-12,S004,P0002,Clothing,South,246.0,39,95,34.01,19.69,5,Cloudy,1,24.44,Summer
2022-04-15,S001,P0008,Groceries,East,182.0,36,192,55.64,92.21,5,Rainy,1,96.18,Spring
2022-10-10,S004,P0007,Toys,East,282.0,247,77,249.38,76.32,10,Cloudy,0,79.62,Winter
2022-07-06,S001,P0008,Groceries,South,144.0,18,92,9.78,66.54,20,Rainy,1,62.13,Winter
2023-05-20,S003,P0016,Furniture,South  ,97.0,88,73,98.01,45.37,0,Rainy,1,41.63,Spring
2022-10-14,S005,P0012,Electronics,North,498.0,410,76,402.64,74.41,0,Snowy,1,78.11,Spring
2022-07-31,S005,P0011,Furniture,South,439.0,23,180,31.2,44.05,10,Sunny,0,44.11,Spring
2023-02-05,S003,P0018,Groceries,West,322.0,168,145,163.18,63.62,5,Rainy,1,64.34,Winter
2023-07-09,S003,P0015,Electronics,East,415.0,125,81,118.18,16.91,5,Snowy,1,17.66,Autumn
2022-02-10,S003,P0018,Electronics,South,288.0,7,183,14.2,38.19,20,Rainy,1,36.76,Spring
2023-07-15,S003,P0007,Electronics,West,493.0,260,56,254.11,47.65,20,Sunny,0,44.1,Spring
2023-01-31,S005,P0013,Electronics,South,333.0,267,190,279.73,32.91,10,Rainy,0,30.24,Autumn
2023-07-26,S004,P0018,Electronics,East,160.0,118,138,135.93,20.62,0,Cloudy,0,23.37,Summer
2023-01-28,S005,P0016,Groceries,West,392.0,322,162,327.82,87.4,0,Snowy,0,83.37,Spring
2023-02-13,S002,P0011,Furniture,East,444.0,420,56,436.94,32.88,10,Sunny,1,34.65,Autumn
2023-11-14,S004,P0019,Furniture,South,67.0,29,26,35.97,10.34,20,Snowy,1,8.71,Autumn
2023-07-11,S001,P0011,Toys,North,227.0,87,26,78.44,18.18,10,Rainy,0,21.58,Spring
2023-01-19,S002,P0013,Groceries,South,221.0,134,61,137.09,19.8,5,Rainy,0,15.84,Winter
2023-09-29,S001,P0002,Groceries,North,113.0,87,145,91.25,30.53,15,Snowy,0,34.65,Summer
2022-02-20,S005,P0004,Clothing,South,257.0,65,112,76.84,30.41,0,,1,34.57,Summer
2023-11-07,S002,P0009,,East,252.0,109,141,105.03,13.71,10,Snowy,1,9.1,Autumn
2023-03-05,S001,P0005,Clothing,West,362.0,25,140,32.64,55.28,10,Sunny,1,51.25,Spring
2023-10-08,S001,P0015,Toys,North,482.0,95,64,87.76,98.67,15,Cloudy,1,98.3,Winter
2022-04-21,S002,P0018,Electronics,East,337.0,311,155,310.46,65.38,10,Sunny,1,70.1,Spring
2023-02-04,S005,P0009,Furniture,North,209.0,52,65,48.37,94.06,5,Rainy,1,98.58,Winter
2023-05-23,S003,P0001,Clothing,North,327.0,69,135,81.13,19.42,0,Rainy,1,17.09,Summer
2022-12-06,S001,P0017,Furniture,North,435.0,381,197,397.25,51.68,10,Snowy,0,55.47,Winter
2022-01-31,S002,P0007,Furniture,South,136.0,96,195,92.74,68.86,5,Snowy,0,65.64,Autumn
2023-04-05,S002,P0003,Furniture,West,158.0,36,189,52.73,79.02,0,Cloudy,1,82.51,Summer
2022-07-15,S005,P0008,Groceries,North,433.0,134,81,153.21,94.83,0,Rainy,1,98.15,Spring
2022-04-04,S002,P0012,Electronics,West,271.0,242,97,260.18,24.59,10,Snowy,0,22.23,Autumn
2022-09-29,S003,P0016,Toys,South,426.0,45,84,48.07,13.96,5,Snowy,0,13.21,Spring
2023-01-29,S004,P0013,Groceries,East,175.0,31,165,43.73,41.53,5,Cloudy,0,45.39,Winter
2023-06-16,S001,P0014,Clothing,West,441.0,32,68,48.65,85.92,10,Snowy,1,89.89,Summer
2022-05-21,S001,P0011,Electronics,West,330.0,179,178,189.08,73.18,10,Sunny,1,70.65,Winter
2023-05-04,S001,P0006,Electronics,East,407.0,150,124,141.34,34.52,0,Rainy,1,38.73,Spring
2022-05-29,S001,P0014,Electronics,West,454.0,190,56,208.11,51.73,0,Sunny,1,54.85,Spring
2023-05-11,S001,P0005,Clothing,West,74.0,69,58,59.2,21.23,5,Cloudy,1,17.76,Winter
2022-12-18,S001,P0011,Toys,South,172.0,18,59,8.35,75.52,5,Snowy,1,79.84,Winter
2023-05-22,S005,P0014,Furniture,East,448.0,127,193,125.02,40.38,0,Sunny,0,40.0,Winter
2023-05-21,S001,P0005,Groceries,South,136.0,128,161,143.87,91.26,0,Snowy,0,86.35,Winter
2022-02-10,S004,P0011,Groceries,North,116.0,3,110,-1.93,94.5,0,Cloudy,1,97.6,Summer
2023-08-11,S002,P0005,Electronics,North,490.0,403,139,419.17,28.4,10,Snowy,0,24.35,Winter
2022-03-04,S001,P0006,Clothing,North,117.0,101,70,101.72,89.57,20,Snowy,1,88.64,Autumn
2022-12-31,S003,P0018,Furniture,South,499.0,41,200,47.96,79.11,20,Snowy,1,75.25,Spring
2023-07-07,S004,P0014,Furniture,West,291.0,286,81,277.32,79.59,15,Sunny,1,78.24,Autumn
2023-12-28,S003,P0015,Furniture,North,174.0,114,66,108.93,90.94,15,Cloudy,1,86.74,Autumn
2022-05-16,S003,P0001,Clothing,West,321.0,244,29,260.43,14.61,5,Cloudy,1,12.04,Spring
2022-05-23,S001,P0016,Toys,East,419.0,33,59,23.89,80.13,20,Snowy,0,80.2,Summer
2022-05-03,S001,P0001,Toys,East,231.0,18,92,32.61,47.42,20,Sunny,1,50.88,Winter
2022-08-27,S003,P0017,Toys,North,481.0,470,130,461.76,33.35,20,Cloudy,0,36.19,Winter
2023-10-09,S002,P0006,Groceries,West,104.0,88,52,86.32,27.15,0,Snowy,1,22.27,Winter
2022-05-14,S005,P0012,Electronics,West,119.0,78,115,85.05,50.98,10,Cloudy,1,46.22,Winter
2023-07-21,S002,P0007,Electronics,East,327.0,126,139,118.6,89.26,20,Sunny,1,85.32,Summer
2022-12-29,S002,P0014,Clothing,North,418.0,28,156,29.06,53.94,20,Sunny,1,55.08,Winter
2022-06-23,S002,P0001,Furniture,North,361.0,269,90,260.64,34.86,5,Rainy,0,39.35,Autumn
2023-03-01,S001,P0010,Clothing,South,375.0,360,43,368.44,97.85,10,Rainy,0,95.68,Summer
2023-07-25,S005,P0007,Groceries,South,150.0,27,51,31.95,13.82,0,Cloudy,1,16.73,Autumn
2022-08-17,S004,P0017,Toys,East,293.0,23,145,40.18,"58,89",15,Rainy,0,54.03,Summer
2023-11-16,S004,P0008,Electronics,North,381.0,215,176,223.05,26.07,5,Rainy,0,27.19,Spring
2022-05-30,S001,P0013,Furniture,East,94.0,18,123,35.23,20.3,20,Sunny,0,19.16,Spring
2022-04-25,S003,P0016,Groceries,West,220.0,87,30,101.74,25.45,20,Sunny,1,21.68,Winter
2022-02-08,S005,P0003,Groceries,West,80.0,31,88,35.02,62.29,5,Snowy,0,58.06,Autumn
2022-09-14,S004,P0003,Toys,West,430.0,247,84,260.32,38.89,10,Sunny,1,36.48,Spring
2022-09-28,S002,P0017,Furniture,North,346.0,298,163,312.93,35.68,10,Snowy,0,31.52,Winter
2023-12-02,S005,P0017,Clothing,East  ,377.0,205,29,206.14,,10,Snowy,0,10.25,Winter
2022-02-28,S004,P0003,Groceries,South,494.0,318,88,310.34,45.48,0,,1,46.21,Winter
2022-04-19,S003,P0004,,East,292.0,234,191,235.24,86.11,20,Snowy,1,87.45,Winter
2022-04-02,S001,P0001,Furniture,East,200.0,70,54,74.21,81.11,15,Sunny,1,85.3,Winter
2022-06-11,S001,P0008,Furniture,West,445.0,370,75,377.2,33.47,0,Rainy,0,30.47,Spring
2022-08-13,S001,P0009,Electronics,East,137.0,20,121,25.16,92.72,5,Rainy,1,88.56,Summer
2023-12-06,S004,P0015,Groceries,West,235.0,193,47,187.23,22.97,10,Rainy,0,23.32,Summer
2023-09-18,S003,P0003,Furniture,North,202.0,0,80,1.65,95.93,10,Snowy,1,94.19,Summer
2022-01-05,S003,P0015,Furniture,South,278.0,25,81,28.28,86.8,0,,0,90.41,Autumn
2022-12-27,S005,P0016,Groceries,West,353.0,106,99,96.69,72.12,0,Snowy,0,73.67,Spring
2023-11-26,S002,P0001,Clothing,East,432.0,81,63,84.98,82.28,15,Snowy,1,87.06,Autumn
2023-05-12,S004,P0020,Groceries,East,308.0,158,21,173.17,98.02,0,Cloudy,1,96.29,Spring
2023-12-06,S002,P0016,Furniture,West,271.0,206,115,198.22,38.6,20,Cloudy,1,33.65,Spring
2022-03-31,S001,P0010,Furniture,South,343.0,25,91,27.03,80.1,20,Cloudy,0,80.02,Summer
2022-10-10,S001,P0002,Groceries,West,394.0,291,96,288.81,91.3,5,Sunny,1,96.15,Winter
2023-05-15,S004,P0009,Groceries,West,106.0,20,76,36.41,81.79,15,Sunny,1,81.76,Autumn
2023-10-31,S004,P0011,Clothing,South,326.0,233,22,229.41,96.25,15,Sunny,0,91.55,Summer
2023-06-24,S002,P0005,Clothing,South,314.0,307,177,324.84,98.47,20,Cloudy,1,102.55,Spring
2022-11-12,S004,P0010,Toys,West,306.0,236,20,246.52,36.3,15,Rainy,0,37.3,Spring
2023-08-29,S001,P0008,Clothing,East,286.0,212,110,213.86,62.31,5,Rainy,0,62.5,Spring
2022-01-03,S002,P0018,Clothing,South,365.0,213,106,208.31,29.88,20,Rainy,1,25.73,Autumn
2023-11-20,S003,P0010,Groceries,West,431.0,317,118,322.13,22.18,10,Sunny,0,18.62,Summer
2023-01-05,S004,P0003,Furniture,South,271.0,99,55,105.41,67.64,15,Cloudy,0,69.61,Winter
2022-11-02,S002,P0019,Clothing,West,463.0,137,110,138.83,72.51,20,Snowy,0,74.7,Autumn
2022-07-08,S003,P0017,Furniture,West,129.0,89,59,90.87,11.08,0,Snowy,1,6.62,Winter
2023-03-27,S004,P0005,Groceries,South,104.0,14,63,33.47,46.95,5,Snowy,0,47.53,Winter
2023-01-30,S001,P0007,Electronics,West,488.0,171,74,180.48,94.18,0,Cloudy,1,97.83,Summer
2023-08-18,S004,P0020,Furniture,West,462.0,46,179,65.26,27.29,0,Cloudy,0,29.72,Spring
2022-06-24,S004,P0020,Furniture,North,251.0,135,83,134.27,96.28,20,Sunny,1,97.51,Autumn
2023-05-05,S003,P0017,Furniture,East,162.0,47,93,37.79,88.95,0,Snowy,1,84.38,Autumn
2023-08-10,S005,P0019,Furniture,South,300.0,16,66,33.46,11.09,15,Snowy,1,8.53,Winter
2023-09-10,S005,P0013,Toys,South,364.0,264,197,265.79,62.11,10,Cloudy,0,66.31,Spring
2022-04-03,S001,P0007,Furniture,West,195.0,126,42,137.24,59.48,10,Rainy,1,60.78,Winter
2023-09-23,S005,P0015,Groceries,South,234.0,69,94,66.54,54.68,15,Rainy,0,57.87,Autumn
2023-08-29,S002,P0009,Electronics,East,403.0,86,124,80.66,23.25,15,Sunny,1,25.98,Autumn
2023-06-28,S005,P0002,Furniture,North,309.0,124,60,121.31,52.53,20,Sunny,0,57.34,Winter
2022-09-08,S003,P0017,Furniture,East,171.0,44,43,54.74,64.57,10,Snowy,1,69.0,Spring
2023-11-28,S003,P0005,,West,250.0,204,79,202.72,83.82,0,Sunny,1,87.59,Autumn
2023-07-25,S004,P0007,Electronics,East,78.0,65,66,64.47,18.48,15,Sunny,1,13.97,Spring
2022-11-16,S005,P0019,Furniture,West,323.0,289,68,287.69,77.89,0,Rainy,1,82.71,Summer
2022-05-16,S005,P0014,Electronics,North,477.0,175,30,188.86,55.32,15,Rainy,1,57.38,Spring
2023-07-24,S003,P0015,Clothing,North,380.0,370,66,377.36,33.92,0,Cloudy,1,33.97,Spring
2023-02-01,S003,P0016,Clothing,North  ,307.0,127,166,130.55,71.8,10,Snowy,1,71.68,Summer
2022-12-17,S004,P0013,Electronics,East,395.0,64,134,68.21,84.19,15,Sunny,1,88.89,Summer
2022-09-20,S002,P0017,Clothing,West,262.0,41,26,50.66,14.67,5,Rainy,1,16.5,Winter
2023-12-13,S004,P0004,Electronics,East,254.0,246,198,246.71,32.79,10,Cloudy,1,35.35,Summer
2023-07-26,S005,P0009,Clothing,West,446.0,399,150,401.51,65.01,5,Cloudy,0,66.6,Autumn
2023-01-29,S004,P0007,,South,90.0,83,155,99.24,97.24,20,Snowy,1,95.32,Summer
2023-02-22,S001,P0011,Groceries,East,487.0,271,158,288.71,85.71,15,Cloudy,0,87.33,Spring
2022-03-12,S001,P0001,Electronics,East,210.0,194,144,196.14,91.91,5,Rainy,1,90.84,Autumn
2022-06-04,S002,P0016,Groceries,South,176.0,21,168,12.87,69.87,5,,1,73.22,Spring
2022-08-12,S005,P0016,Furniture,East,467.0,44,88,57.91,35.53,20,Snowy,1,37.0,Autumn
2022-09-13,S001,P0007,Toys,West,420.0,120,180,120.94,11.2,20,Rainy,1,12.93,Autumn
2023-11-19,S002,P0020,,East,364.0,354,98,352.75,89.86,5,Rainy,1,90.12,Summer
2023-03-18,S001,P0007,Electronics,South,82.0,66,192,78.58,31.61,0,Rainy,0,34.65,Spring
2022-08-06,S004,P0012,Toys,West,438.0,141,109,131.55,88.23,20,Snowy,0,91.16,Summer
2023-10-23,S005,P0003,Clothing,West,338.0,179,50,178.33,27.62,15,Snowy,0,32.12,Winter
2022-02-14,S004,P0009,Toys,South,56.0,35,190,51.09,42.75,0,Sunny,0,41.95,Autumn
2023-04-19,S001,P0020,Toys,West,335.0,166,115,184.4,79.96,0,Cloudy,0,80.72,Autumn
2022-03-28,S005,P0009,Clothing,South,302.0,200,141,191.15,13.08,5,Sunny,0,12.45,Winter
2022-09-02,S002,P0001,Electronics,South,60.0,29,103,32.17,30.21,15,Rainy,1,28.31,Winter
2022-08-12,S004,P0013,Electronics,West,500.0,127,97,117.05,11.67,0,Rainy,1,15.14,Winter
2023-02-07,S004,P0009,Electronics,West,159.0,127,84,141.26,46.12,10,Snowy,0,47.48,Spring
2022-04-09,S001,P0005,Groceries,East,77.0,54,117,62.03,17.13,15,Sunny,1,16.56,Autumn
2022-10-29,S004,P0008,Groceries,West,446.0,115,175,115.37,41.94,10,Sunny,1,44.67,Spring
2022-11-16,S005,P0012,Electronics,West,339.0,162,125,166.67,"27,11",20,Cloudy,0,23.14,Spring
2022-01-10,S005,P0006,Clothing,South,-58.0,112,180,131.57,,0,Rainy,0,82.46,Summer
2023-02-15,S003,P0005,Electronics,East,118.0,16,82,7.11,63.01,5,Sunny,1,65.29,Summer
2023-07-23,S003,P0004,Toys,West,152.0,101,178,119.22,,15,Rainy,1,67.97,Winter
2023-02-12,S001,P0010,Groceries,West,176.0,108,138,118.09,47.15,0,Rainy,0,44.09,Summer
2023-12-06,S004,P0004,Electronics,West,372.0,297,96,297.85,56.84,15,Cloudy,1,54.9,Autumn
2023-05-06,S004,P0009,Furniture,East,90.0,19,29,24.28,95.41,5,Snowy,1,90.81,Spring
2023-10-26,S003,P0017,Furniture,North,119.0,81,196,71.51,51.77,15,Snowy,1,50.59,Winter
2022-09-15,S005,P0015,Toys,East,182.0,82,179,97.89,63.89,5,Cloudy,0,63.1,Summer
2022-12-12,S002,P0020,Electronics,South,317.0,174,177,178.0,58.17,5,Cloudy,0,59.93,Spring
2023-07-12,S004,P0005,Toys,South,454.0,365,114,359.29,31.52,5,Cloudy,1,31.96,Spring
2022-03-17,S003,P0015,Groceries,East,479.0,171,59,186.39,,20,Sunny,0,26.11,Winter
2022-03-15,S004,P0007,Groceries,East,181.0,23,169,23.51,56.81,15,Snowy,0,53.99,Spring
2022-02-23,S005,P0019,Toys,West,167.0,31,74,22.02,37.99,15,Snowy,1,40.84,Spring
2022-10-27,S004,P0005,Groceries,North,328.0,302,104,313.38,75.14,5,Sunny,0,74.52,Autumn
2023-10-07,S005,P0016,Electronics,South,63.0,56,108,59.36,43.03,20,Cloudy,0,40.41,Spring
2023-03-27,S005,P0009,Toys,North,206.0,55,114,59.38,58.32,0,Rainy,0,53.88,Summer
2023-01-07,S004,P0009,Clothing,South,181.0,177,182,173.83,82.32,5,Cloudy,0,80.84,Autumn
2022-11-28,S005,P0017,Groceries,South,118.0,84,198,98.39,83.19,5,Rainy,0,81.93,Autumn
2022-06-24,S004,P0004,Clothing,East,164.0,102,63,93.12,37.36,5,Sunny,0,37.99,Spring
2022-06-07,S002,P0005,Groceries,West,438.0,89,163,104.69,68.59,0,Sunny,1,71.22,Spring
2023-08-11,S002,P0012,Toys,South,119.0,59,135,69.81,28.9,0,Snowy,0,33.0,Autumn
2023-11-16,S005,P0013,Toys,South,,45,116,38.28,,20,Sunny,1,21.86,Summer
2023-08-08,S001,P0004,Toys,South,88.0,27,121,23.42,10.8,5,,0,10.19,Spring
2023-09-23,S001,P0018,Furniture,North,169.0,27,70,26.69,48.78,5,Cloudy,0,47.03,Winter
2022-03-13,S001,P0018,Toys,West,423.0,127,177,126.3,47.58,5,,1,50.57,Winter
2022-02-21,S002,P0011,Electronics,South,356.0,121,35,121.25,26.39,10,Sunny,0,27.63,Spring
2022-07-09,S001,P0015,Toys,South,140.0,94,156,108.12,88.06,15,Cloudy,1,85.99,Spring
2022-01-09,S002,P0012,Electronics,South,201.0,45,141,44.15,51.28,5,Cloudy,0,49.5,Spring
2022-10-31,S003,P0008,Furniture,South,439.0,46,162,50.47,14.3,15,Sunny,0,13.48,Spring
2022-09-20,S003,P0010,Furniture,West,99.0,53,104,63.53,65.79,10,Snowy,1,66.11,Autumn
2022-06-25,S003,P0013,Clothing,West,75.0,36,95,46.11,16.75,15,Sunny,0,13.98,Summer
2022-07-28,S003,P0012,Clothing,South,98.0,76,150,71.9,15.7,10,Sunny,1,11.23,Summer
2022-05-22,S003,P0015,Groceries,West,237.0,72,142,70.42,85.63,5,Snowy,0,88.92,Summer
2023-10-05,S001,P0018,Electronics,North,122.0,89,115,98.62,42.26,10,Snowy,0,41.9,Summer
2023-08-24,S001,P0002,,South,200.0,83,183,85.27,11.98,0,Rainy,0,10.21,Winter
2022-02-11,S004,P0001,Electronics,North,324.0,235,107,254.69,20.92,15,Sunny,1,20.35,Autumn
2023-01-08,S002,P0020,Furniture,North,198.0,136,64,148.58,72.03,0,Sunny,1,75.9,Autumn
2023-02-17,S002,P0007,Toys,East,484.0,469,115,485.03,49.86,15,Rainy,0,51.32,Autumn
2022-09-27,S004,P0010,Groceries,North,287.0,74,71,64.31,35.19,10,Snowy,1,38.99,Winter
2022-11-04,S002,P0003,Clothing,East,350.0,114,98,128.06,72.87,20,Cloudy,1,73.09,Spring
2022-08-05,S003,P0017,Electronics,East,361.0,233,104,235.56,13.38,5,Rainy,1,10.61,Winter
2023-08-04,S004,P0005,Groceries,South,447.0,400,41,413.58,3757.0,10,Sunny,1,32.63,Winter
2022-01-08,S002,P0001,Groceries,North,349.0,341,198,348.41,90.22,20,Rainy,1,87.58,Summer
2022-11-14,S005,P0014,Groceries,North,143.0,22,26,26.48,35.09,5,Snowy,0,34.7,Winter
2023-02-10,S005,P0015,Electronics,South,368.0,48,90,61.74,77.77,10,Rainy,1,76.58,Winter
2023-09-14,S005,P0015,Toys,North,225.0,152,189,154.69,82.27,5,Cloudy,0,81.54,Spring
2023-12-10,S005,P0017,Groceries,North,92.0,33,20,27.35,82.47,5,Sunny,1,84.27,Spring
2023-11-11,S001,P0011,Electronics,East,316.0,297,102,308.28,17.0,15,Sunny,1,19.09,Spring
2022-10-22,S004,P0001,Toys,East,140.0,77,37,67.7,,10,Rainy,0,21.86,Spring
2023-02-07,S005,P0013,Clothing,East,220.0,73,65,91.12,50.11,20,Rainy,0,46.24,Winter
2022-05-18,S001,P0002,Clothing,West,164.0,69,70,80.97,20.22,20,Cloudy,1,19.75,Winter
2022-10-17,S004,P0019,Groceries,South,411.0,77,38,96.28,91.47,5,Rainy,1,95.15,Autumn
2023-03-28,S002,P0012,Clothing,East,191.0,27,56,25.18,84.42,20,Sunny,1,86.71,Autumn
2022-08-09,S004,P0001,Furniture,South,272.0,223,59,217.01,99.21,10,Sunny,1,95.81,Summer
2022-04-26,S004,P0007,Groceries,South,357.0,0,174,11.98,55.64,20,Cloudy,1,55.48,Summer
2023-06-02,S004,P0012,Furniture,East,183.0,126,186,138.92,39.12,20,Snowy,1,42.26,Autumn
2022-11-12,S004,P0011,Furniture,West,106.0,99,40,98.53,72.3,10,Sunny,0,73.22,Autumn
2023-03-09,S002,P0014,Electronics,West,-3.0,72,156,68.5,79.71,15,Cloudy,0,78.17,Spring
2022-11-12,S005,P0018,Clothing,West,138.0,117,69,126.8,37.94,15,Cloudy,0,41.22,Spring
2023-02-26,S002,P0009,Toys,East,148.0,74,34,81.33,23.08,5,Rainy,1,23.18,Summer
2022-02-25,S003,P0001,Furniture,South,469.0,119,99,123.37,42.01,10,Sunny,0,46.56,Autumn
2023-12-26,S001,P0009,Electronics,West,346.0,96,107,95.57,28.57,20,Snowy,0,28.44,Spring
